"increment","season","conc"
6,4,35.9728773732233
6,4,34.0757282496764
6,4,48.0128663499981
6,4,43.8548529195019
6,4,41.3166151746496
6,4,37.5018825775012
6,4,35.9353486578137
6,4,32.8796707142125
6,4,45.0151441594838
6,4,44.0461302684253
6,4,40.4350605759983
6,4,37.6238658925754
6,4,34.2102197405416
6,4,32.0273210780588
6,4,47.7477780717514
6,4,43.7096091123832
6,4,43.4640321118343
6,4,38.0290435100222
6,4,35.1304685636678
6,4,31.7337108800285
6,4,47.3061008517368
6,4,42.5934584938777
6,4,40.8727140209267
6,4,38.6912204539994
6,4,37.0158581785119
6,4,33.1536665529309
6,4,48.7261708887174
6,4,44.4790242835433
6,4,41.5203195729293
6,4,38.2243089950428
6,4,36.1070896080604
6,4,32.7050726747024
6,4,47.1552053601541
6,4,44.1125420078279
6,4,41.581838434901
6,4,39.6096398873259
6,4,36.6507029277449
6,4,33.2894629416139
6,4,47.4076204134752
6,4,44.518327655278
6,4,39.7395171983494
6,4,38.2287977369184
6,4,36.1256593544838
6,4,32.2744170605328
6,4,46.6288786580769
6,4,44.2554567028219
6,4,42.8370675447056
6,4,39.2350545677192
6,4,35.835676771256
6,4,33.352394206084
